left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.9142524993107096,0.5276532996979277,1.231272672362408,1.4254367668943058,0.2928662454284945,0.759778895193727,2.9349037260524096
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.8943778619843941,0.527078959185837,1.2065213175257223,1.407355340363312,0.2806358507715488,0.7520304194650688,2.8647429051757345
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.8745032246580785,0.5265046186737464,1.1817699626890368,1.3892739138323178,0.2684054561146031,0.7442819437364104,2.794582084299059
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.8546285873317632,0.5259302781616557,1.1570186078523512,1.371192487301324,0.2561750614576574,0.7365334680077523,2.7244212634223843
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.8347539500054477,0.5253559376495651,1.1322672530156657,1.35311106077033,0.2439446668007117,0.7287849922790941,2.6542604425457093
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.8148793126791322,0.5247815971374744,1.1075158981789797,1.335029634239336,0.231714272143766,0.7210365165504358,2.5840996216690337
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.7950046753528167,0.5242072566253837,1.082764543342294,1.316948207708342,0.2194838774868203,0.7132880408217775,2.513938800792358
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.7751300380265012,0.5236329161132931,1.0580131885056083,1.2988667811773482,0.2072534828298746,0.7055395650931193,2.443777979915683
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.7552554007001858,0.5230585756012024,1.0332618336689228,1.2807853546463543,0.195023088172929,0.6977910893644612,2.3736171590390085
0.5388107712669905,0.3743592334678016,-1.1704640155491948,1.32514125593719,-0.1841608344124159,0.5297111790337476,-0.1786823042108736,-0.7353807633738704,0.5224842350891118,1.0085104788322372,1.2627039281153605,0.1827926935159833,0.6900426136358029,2.3034563381623334
