left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2945243242550317,0.8873574238081927,-0.0187628417954313,0.5866762313145868,-0.42110101973498,-0.1692696014546024,0.4640275577787491
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2814758998535556,0.8614823469421387,-0.0057822399493551,0.5996113923337353,-0.3625982451004892,-0.1407242659302535,0.4936334277488523
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2684274754520794,0.8356072700760845,0.007198361896721,0.6125465533528838,-0.3040954704659984,-0.1121789304059047,0.5232392977189555
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2553790510506034,0.8097321932100304,0.0201789637427972,0.6254817143720323,-0.2455926958315076,-0.0836335948815558,0.5528451676890588
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2423306266491273,0.7838571163439764,0.0331595655888734,0.6384168753911807,-0.1870899211970167,-0.0550882593572069,0.582451037659162
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2292822022476511,0.7579820394779222,0.0461401674349496,0.6513520364103292,-0.1285871465625259,-0.0265429238328581,0.6120569076292651
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.216233777846175,0.7321069626118681,0.0591207692810258,0.6642871974294777,-0.0700843719280351,0.0020024116914907,0.6416627775993683
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.2031853534446989,0.7062318857458141,0.072101371127102,0.6772223584486262,-0.0115815972935442,0.0305477472158396,0.6712686475694715
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.1901369290432228,0.6803568088797599,0.0850819729731782,0.6901575194677747,0.0469211773409464,0.0590930827401885,0.7008745175395747
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.1770885046417467,0.6544817320137059,0.0980625748192544,0.7030926804869233,0.1054239519754373,0.0876384182645373,0.7304803875096779
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.1640400802402706,0.6286066551476518,0.1110431766653305,0.7160278415060717,0.1639267266099281,0.1161837537888862,0.7600862574797811
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.1509916558387945,0.6027315782815976,0.1240237785114067,0.7289630025252203,0.222429501244419,0.1447290893132351,0.7896921274498844
0.2945243304154834,0.8873732274647006,0.0187596230544393,0.5867050597576116,0.4210674594727157,-0.1692745981197267,-0.4640301008461316,-0.1379432314373184,0.5768565014155436,0.1370043803574829,0.7418981635443687,0.2809322758789097,0.1732744248375839,0.8192979974199874
