left_w0,left_w1,left_w2,left_e0,left_e1,left_s0,left_s1,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.294524320435813,0.8873574230435954,-0.0187628470944618,0.5866762317182754,-0.4211010442845708,-0.1692696058008143,0.464027545002649
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3143701966500352,0.8759880520220977,0.0004687265947231,0.6149416132262615,-0.463754714617459,-0.1810200279895751,0.4637495520681619
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3342160728642574,0.8646186810006,0.0197003002839081,0.6432069947342477,-0.5064083849503472,-0.1927704501783358,0.4634715591336749
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3540619490784796,0.8532493099791023,0.0389318739730931,0.6714723762422338,-0.5490620552832354,-0.2045208723670966,0.463193566199188
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3739078252927018,0.8418799389576046,0.0581634476622782,0.69973775775022,-0.5917157256161235,-0.2162712945558575,0.4629155732647009
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.393753701506924,0.8305105679361069,0.0773950213514632,0.728003139258206,-0.6343693959490118,-0.2280217167446183,0.4626375803302139
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.4135995777211462,0.8191411969146092,0.0966265950406482,0.7562685207661922,-0.6770230662818999,-0.239772138933379,0.4623595873957268
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.4334454539353684,0.8077718258931114,0.1158581687298332,0.7845339022741783,-0.719676736614788,-0.2515225611221399,0.4620815944612398
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.4532913301495906,0.7964024548716137,0.1350897424190182,0.8127992837821645,-0.7623304069476762,-0.2632729833109006,0.4618036015267529
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.4731372063638128,0.7850330838501159,0.1543213161082032,0.8410646652901506,-0.8049840772805644,-0.2750234054996615,0.4615256085922659
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.492983082578035,0.7736637128286182,0.1735528897973882,0.8693300467981367,-0.8476377476134526,-0.2867738276884223,0.4612476156577788
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.5128289587922572,0.7622943418071205,0.1927844634865733,0.8975954283061229,-0.8902914179463408,-0.298524249877183,0.4609696227232918
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.5326748350064794,0.7509249707856228,0.2120160371757583,0.925860809814109,-0.9329450882792288,-0.3102746720659438,0.4606916297888047
