left_w0,left_w1,left_w2,left_e0,left_e1,left_s0,left_s1,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3373686013395494,0.8870130713975559,-0.0186769990338646,0.5867719009277099,-0.4206572762384439,-0.1690542847502523,0.4636422031657483
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3232490700109603,0.8611466033417677,-0.0056985432568276,0.5997046702065303,-0.3621655951913665,-0.1405143321435121,0.4932577070011765
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.3091295386823712,0.8352801352859794,0.0072799125202093,0.6126374394853508,-0.3036739141442891,-0.111974379536772,0.5228732108366048
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.2950100073537822,0.8094136672301915,0.0202583682972464,0.6255702087641711,-0.2451822330972117,-0.0834344269300319,0.552488714672033
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.2808904760251932,0.7835471991744033,0.0332368240742834,0.6385029780429916,-0.1866905520501343,-0.0548944743232918,0.5821042185074612
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.2667709446966041,0.757680731118615,0.0462152798513204,0.651435747321812,-0.1281988710030568,-0.0263545217165517,0.6117197223428894
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.2526514133680151,0.7318142630628268,0.0591937356283574,0.6643685166006325,-0.0697071899559794,0.0021854308901884,0.6413352261783176
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.238531882039426,0.7059477950070386,0.0721721914053945,0.6773012858794528,-0.011215508908902,0.0307253834969284,0.6709507300137458
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.2244123507108369,0.6800813269512506,0.0851506471824315,0.6902340551582733,0.0472761721381753,0.0592653361036686,0.700566233849174
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.2102928193822479,0.6542148588954624,0.0981291029594685,0.7031668244370937,0.1057678531852527,0.0878052887104087,0.7301817376846023
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.1961732880536588,0.6283483908396742,0.1111075587365055,0.716099593715914,0.1642595342323302,0.1163452413171488,0.7597972415200305
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.1820537567250698,0.6024819227838859,0.1240860145135426,0.7290323629947346,0.2227512152794077,0.144885193923889,0.7894127453554588
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.1679342253964807,0.5766154547280977,0.1370644702905796,0.7419651322735549,0.2812428963264849,0.1734251465306291,0.8190282491908869
0.4210777262745461,-0.1698883722583095,-0.4640291883353377,0.0187912646515963,0.5863641561691995,0.2945243112739994,0.8851069146098838,-0.1538146940678917,0.5507489866723098,0.1500429260676166,0.7548979015523753,0.3397345773735624,0.2019650991373691,0.8486437530263152
